Open,High,Low,Close,Adj Close,Volume,MA_50,MA_200,MA,std,Upper_BB,Lower_BB,RSI,Volatility,Price_vs_MA50
119.23999786376953,120.19000244140625,118.81999969482422,119.9000015258789,119.9000015258789,14467900,117.40699996948243,,122.2319995880127,2.484436885958065,127.20087335992883,117.26312581609656,39.289810825088914,0.24123173875926202,2.4930015563964787
119.23999786376953,122.61000061035156,119.2300033569336,121.75,121.75,27584800,117.73619995117187,,122.01899948120118,2.320704811319422,126.66040910384002,117.37758985856233,44.56066327866131,0.24501370486630775,4.013800048828131
119.80000305175781,120.30000305175781,118.4000015258789,120.11000061035156,120.11000061035156,24745200,118.03019989013671,,121.65899963378907,1.9918962644139613,125.64279216261698,117.67520710496115,41.35922538648826,0.24421195599323717,2.0798007202148483
120.0999984741211,121.05000305175781,119.4000015258789,119.4800033569336,119.4800033569336,21692600,118.30039993286132,,121.50799980163575,2.038705574983614,125.58541095160298,117.43058865166851,35.840495121382915,0.20683409303606004,1.179603424072269
118.30000305175781,118.30999755859375,116.13999938964844,116.44999694824219,116.44999694824219,35315200,118.55239990234375,,121.22349967956544,2.323056641179607,125.86961296192464,116.57738639720623,33.36465639757752,0.22398362997890284,-2.1024029541015636
116.29000091552734,117.70999908447266,115.3499984741211,117.13999938964844,117.13999938964844,23078800,118.82099990844726,,120.96899948120117,2.4804686415261017,125.92993676425337,116.00806219814896,36.16527662221146,0.22566364026926644,-1.6810005187988253
118.80000305175781,120.33000183105469,118.41000366210938,118.93000030517578,118.93000030517578,30404400,119.04779998779297,,120.73349952697754,2.4367346734860367,125.60696887394961,115.86003018000547,46.102015767655274,0.22901600627343366,-0.1177996826171892
120.93000030517578,124.83000183105469,120.44999694824219,124.54000091552734,124.54000091552734,44297900,119.3918000793457,,120.76899948120118,2.4888357336978166,125.74667094859682,115.79132801380554,52.92139321224653,0.2877073745606949,5.148200836181644
124.80000305175781,126.77999877929688,123.48999786376953,125.41999816894531,125.41999816894531,33266800,119.75620010375977,,120.85649948120117,2.623322855548266,126.1031451922977,115.60985377010464,56.45432052025691,0.2885679888507374,5.663798065185546
125.94000244140625,127.0999984741211,124.19999694824219,124.6500015258789,124.6500015258789,25716200,120.14280014038086,,120.83449974060059,2.587552345161259,126.0096044309231,115.65939505027808,65.29327684942577,0.286737435422815,4.50720138549805
124.5999984741211,124.68000030517578,122.95999908447266,123.76000213623047,123.76000213623047,26226400,120.50980010986328,,120.84599990844727,2.6006408093113333,126.04728152706994,115.6447182898246,62.62203571804797,0.2842815918087081,3.250202026367191
124.5999984741211,125.18000030517578,121.80000305175781,122.02999877929688,122.02999877929688,37224000,120.85660003662109,,120.79249992370606,2.562558534241058,125.91761699218817,115.66738285522395,54.32444569203294,0.2885168425915462,1.1733987426757864
121.41999816894531,124.08999633789062,118.22000122070312,119.19999694824219,119.19999694824219,37906800,121.12919998168945,,120.72499961853028,2.5869465210919187,125.89889266071411,115.55110657634644,50.21607269617248,0.29096640544353963,-1.9292030334472656
121.66000366210938,123.0,120.9800033569336,121.52999877929688,121.52999877929688,29686100,121.40440002441406,,120.64399948120118,2.5317948980499754,125.70758927730112,115.58040968510123,53.67913363000121,0.28902439409311675,0.1255987548828159
121.36000061035156,123.1500015258789,121.0199966430664,122.20999908447266,122.20999908447266,52509600,121.70160003662109,,120.63749961853027,2.5273746224855644,125.6922488635014,115.58275037355914,54.556207105357245,0.2888623395349166,0.5083990478515688
130.07000732421875,130.97999572753906,128.32000732421875,129.27000427246094,129.27000427246094,61682100,122.05200012207031,,121.18400001525879,3.1172963046473554,127.4185926245535,114.94940740596408,62.30366675138221,0.32840682953720884,7.218004150390627
131.6699981689453,133.24000549316406,128.7899932861328,129.39999389648438,129.39999389648438,44952100,122.28979995727539,,121.73749961853028,3.5382362716982043,128.8139721619267,114.66102707513387,65.98965974217114,0.32822218114617474,7.110193939208983
130.77999877929688,133.74000549316406,130.57000732421875,132.5800018310547,132.5800018310547,36591200,122.61119995117187,,122.35749969482421,4.263117531117234,130.88373475705868,113.83126463258975,70.72783667887771,0.33366860043083535,9.968801879882818
132.72999572753906,133.52999877929688,131.77999877929688,132.72000122070312,132.72000122070312,28055500,122.87539993286133,,123.03849983215332,4.772752436203148,132.58400470455962,113.49299495974702,78.33507570132747,0.3299173501056991,9.844601287841797
