Open,High,Low,Close,Adj Close,Volume,MA_50,MA_200,MA,std,Upper_BB,Lower_BB,RSI,Volatility,Price_vs_MA50
102.38999938964844,104.52999877929688,101.93000030517578,104.36000061035156,104.36000061035156,25035400,97.47460006713867,,99.43000030517578,5.052669265953108,109.535338837082,89.32466177326957,71.26484343965562,0.3256935758878908,6.885400543212896
104.33000183105469,105.58000183105469,104.04000091552734,104.72000122070312,104.72000122070312,24420100,97.70800003051758,,99.97300033569336,5.0059023054060985,109.98480494650555,89.96119572488116,69.00662898564393,0.31863247916064874,7.0120011901855435
105.77999877929688,106.0999984741211,103.66000366210938,104.47000122070312,104.47000122070312,28290500,97.83700012207031,,100.48400039672852,4.9116936879676585,110.30738777266383,90.6606130207932,61.10220085029605,0.31989133051726953,6.633001098632818
105.26000213623047,109.16999816894531,104.33000183105469,108.41999816894531,108.41999816894531,48711500,98.00960006713868,,101.28900032043457,4.821763263636889,110.93252684770835,91.64547379316079,65.9325187919523,0.32434815045516235,10.410398101806635
106.9800033569336,107.58999633789062,105.12000274658203,106.44000244140625,106.44000244140625,27067400,98.18440017700195,,102.07950057983399,4.243628547326364,110.56675767448672,93.59224348518126,61.38744570876196,0.3243007600258457,8.255602264404303
106.55000305175781,106.7300033569336,104.68000030517578,105.3499984741211,105.3499984741211,26311800,98.38700012207032,,102.79150047302247,3.4211927101834534,109.63388589338938,95.94911505265556,51.058593102888686,0.3308133974856971,6.962998352050775
106.58000183105469,106.75,104.33999633789062,104.63999938964844,104.63999938964844,24370300,98.52940017700195,,103.32500038146972,2.7366161181463333,108.79823261776238,97.85176814517706,53.26142029043434,0.32184480084652917,6.110599212646491
105.83999633789062,107.48999786376953,105.83999633789062,107.43000030517578,107.43000030517578,24843600,98.69060012817383,,103.89100036621093,2.301943924573299,108.49488821535753,99.28711251706433,54.568152627513356,0.3248817102289816,8.739400177001954
106.88999938964844,108.94000244140625,106.83999633789062,108.87000274658203,108.87000274658203,26578000,98.92920013427734,,104.31850051879883,2.395865540831823,109.11023160046247,99.52676943713519,58.04786360894261,0.294159447203842,9.940802612304694
104.66000366210938,106.16000366210938,104.5199966430664,105.97000122070312,105.97000122070312,37571200,99.0718002319336,,104.53600044250489,2.334666685447733,109.20533381340036,99.86666707160941,58.266607586484724,0.3116853109417106,6.898200988769531
106.48999786376953,106.54000091552734,104.06999969482422,104.5,104.5,26596400,99.15320022583008,,104.70000038146972,2.200839883985823,109.10168014944136,100.29832061349808,58.15702990994662,0.316274964703397,5.346799774169924
103.58000183105469,104.9800033569336,103.06999969482422,104.18000030517578,104.18000030517578,20905700,99.0820002746582,,104.66300048828126,2.2031657714685817,109.06933203121842,100.25666894534409,56.570891366854504,0.28855687442107836,5.098000030517582
103.91000366210938,106.25,103.87000274658203,105.29000091552734,105.29000091552734,27820800,99.09220031738282,,104.75900039672851,2.18562065907501,109.13024171487854,100.38775907857848,60.07326173674192,0.28562332198787754,6.197800598144525
105.47000122070312,106.0,104.77999877929688,105.41000366210938,105.41000366210938,25800100,99.14240036010742,,104.74950065612794,2.1821830960140893,109.1138668481561,100.38513446409976,54.39330560628738,0.2751915975126455,6.267603302001959
105.48999786376953,106.62999725341797,104.69999694824219,105.97000122070312,105.97000122070312,23542800,99.10900039672852,,104.77600059509277,2.194194759424299,109.16439011394137,100.38761107624417,54.22572270980031,0.2757425684582971,6.8610008239746065
105.83000183105469,106.69000244140625,103.83999633789062,103.8499984741211,103.8499984741211,46664100,99.29460037231445,,104.84550056457519,2.138276903676174,109.12205437192753,100.56894675722285,47.90965273981718,0.2657379042095362,4.555398101806645
104.91999816894531,106.3499984741211,102.62999725341797,103.70999908447266,103.70999908447266,53347600,99.47660034179688,,104.97950057983398,1.9634090100634751,108.90631859996093,101.05268255970704,48.16424645371446,0.26015792012384137,4.233398742675774
104.44999694824219,108.37000274658203,103.54000091552734,107.58999633789062,107.58999633789062,50089200,99.73480026245117,,105.2895004272461,1.853200575331175,108.99590157790844,101.58309927658375,47.988362494896485,0.28987556934122866,7.855196075439451
107.04000091552734,107.3499984741211,105.08999633789062,107.33999633789062,107.33999633789062,36139800,99.94280014038085,,105.6120002746582,1.589794692866759,108.79158966039172,102.43241088892468,52.380935080746404,0.2890604420694854,7.397196197509771
