Open,High,Low,Close,Adj Close,Volume,MA_50,MA_200,MA,std,Upper_BB,Lower_BB,RSI,Volatility,Price_vs_MA50
306.9700012207031,308.6000061035156,305.1499938964844,305.55999755859375,303.0726013183594,21294100,272.94600067138674,,289.1334991455078,8.036263824593927,305.2060267946957,273.06097149631995,62.06534886855902,0.43497008692764005,32.61399688720701
307.760009765625,309.17999267578125,303.9100036621094,305.4100036621094,302.923828125,26404400,273.66780059814454,,289.98899993896487,8.815779557323376,307.6205590536116,272.35744082431813,68.63038464250104,0.433257982599585,31.742203063964837
306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,301.92205810546875,22360800,274.5128005981445,,290.84749908447264,9.352640285837774,309.5527796561482,272.1422185127971,67.15341258726554,0.4331745343694192,29.887193298339866
306.239990234375,307.760009765625,303.3999938964844,305.4100036621094,302.923828125,22519900,275.45980072021484,,291.7589996337891,9.851435902010634,311.4618714378103,272.05612782976783,63.999290977857875,0.43298646541828106,29.95020294189453
305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,308.1211242675781,28181200,276.6194006347656,,293.0744995117187,10.541103140735965,314.15670579319067,271.9922932302468,71.44355368824861,0.4326052557043603,34.030593261718764
310.1300048828125,310.20001220703125,306.0899963378906,308.6499938964844,306.1374206542969,21318600,277.76220062255857,,293.9269989013672,11.090700332357772,316.10839956608277,271.74559823665163,67.56948027216764,0.42710418070077505,30.88779327392581
308.0,310.0400085449219,306.30999755859375,307.0,304.5008544921875,21340800,278.8068005371094,,294.8074981689453,11.406098543716517,317.61969525637835,271.99530108151225,66.1410481628647,0.42643173850242866,28.193199462890618
308.6199951171875,313.0,307.6700134277344,312.30999755859375,309.76763916015625,30078000,280.0686004638672,,296.28149871826173,11.678378006156288,319.6382547305743,272.92474270594914,68.95454752625317,0.41768020565383046,32.24139709472655
310.1000061035156,311.1199951171875,306.260009765625,310.1099853515625,307.5855407714844,31680200,281.26760009765627,,297.6124984741211,11.660727815397491,320.93395410491604,274.2910428433261,69.10828396903534,0.4198787566090062,28.84238525390623
310.54998779296875,310.6499938964844,306.6000061035156,308.9700012207031,306.4548645019531,19758100,282.4586001586914,,298.5689987182617,11.773659528909633,322.11631777608096,275.02167966044243,68.2497191317247,0.41557272885655966,26.511401062011714
309.1000061035156,309.8999938964844,307.5899963378906,309.4599914550781,306.9408264160156,16336500,283.72239990234374,,299.73499755859376,11.631864418650192,322.99872639589415,276.47126872129337,73.04045447804704,0.411218112283865,25.737591552734386
309.8299865722656,313.7099914550781,309.8299865722656,311.739990234375,309.2022705078125,26730300,284.9349996948242,,300.8819976806641,11.627866601162141,324.13773088298836,277.6262644783398,82.41697958721181,0.41095968135552274,26.804990539550772
312.2900085449219,314.42999267578125,310.739990234375,314.0,312.1247253417969,24315000,286.10919982910156,,302.1634979248047,11.588617989855022,325.3407339045147,278.98626194509467,65.88154708233395,0.41054546274756504,27.890800170898444
314.5299987792969,319.0400085449219,313.7200012207031,318.5199890136719,316.61773681640625,27276000,287.3421997070312,,303.66699676513673,11.666168374568963,326.99933351427467,280.3346600159988,68.18472602678963,0.4116460575836219,31.177789306640648
316.739990234375,318.75,316.3699951171875,318.3399963378906,316.43878173828125,27529500,288.62599975585937,,305.27849731445315,11.334622768103042,327.9477428506592,282.6092517782471,71.70518166994752,0.4092559841322542,29.713996582031257
318.6000061035156,322.5899963378906,318.010009765625,321.17999267578125,319.2618408203125,24115700,289.97559967041013,,307.04949645996095,10.882523971157662,328.8145444022763,285.2844485176456,74.5409299652842,0.40857993000468307,31.204393005371116
320.0299987792969,322.7200012207031,315.25,315.260009765625,313.377197265625,30797200,291.2343997192383,,308.72399749755857,9.240748400970682,327.20549429949995,290.2425006956172,64.65986941028652,0.4117941972577167,24.025610046386703
314.7300109863281,316.5,312.6099853515625,313.8500061035156,311.9756164550781,23384900,292.53959991455076,,310.64549713134767,4.950888179981996,320.54727349131167,300.74372077138366,61.27138842156057,0.40005517539065144,21.310406188964862
323.239990234375,326.8999938964844,320.0,325.9200134277344,323.97357177734375,43301700,293.97960021972654,,311.6999984741211,5.817242089506528,323.33448265313416,300.0655142951081,67.24648051409105,0.1942255093183213,31.94041320800784
324.0199890136719,333.3999938964844,323.8800048828125,332.8900146484375,330.90191650390625,36630600,295.4216003417969,,312.9814987182617,7.396386860638083,327.77427243953787,298.18872499698557,74.61417605880402,0.20398532777848374,37.468414306640625
335.2300109863281,335.739990234375,330.5199890136719,331.2099914550781,329.2319641113281,29503100,296.7370001220703,,314.2639984130859,8.219768827268332,330.70353606762257,297.82446075854926,74.56869987159945,0.20368826140383137,34.472991333007826
332.2900085449219,335.94000244140625,327.3299865722656,328.3900146484375,326.4288024902344,45950600,297.78080017089843,,315.41299896240236,8.517704343200714,332.44840764880377,298.37759027600094,67.18686190623438,0.20803951337766777,30.60921447753907
