Open,High,Low,Close,Adj Close,Volume,MA_50,MA_200,MA,std,Upper_BB,Lower_BB,RSI,Volatility,Price_vs_MA50
331.30999755859375,331.989990234375,326.7799987792969,328.6600036621094,327.38885498046875,14931200,332.10719970703127,,323.6800018310547,3.8998851069286835,331.47977204491207,315.88023161719735,56.44171361462393,0.16017340895070814,-3.4471960449218955
329.0,334.8500061035156,328.6600036621094,333.54998779296875,332.2599182128906,18553900,332.10699951171875,,323.852001953125,4.25783010632469,332.3676621657744,315.33634174047563,65.15428924089693,0.16686454577459073,1.4429882812499955
333.3800048828125,334.4599914550781,330.17999267578125,332.8800048828125,331.5925598144531,17535800,331.97039978027345,,324.19350280761716,4.694871028698228,333.5832448650136,314.8037607502207,66.51671724666046,0.16020292288653742,0.9096051025390466
331.2900085449219,333.0799865722656,329.0299987792969,329.9100036621094,328.634033203125,18381000,331.8682000732422,,324.57750244140624,4.83772691869919,334.2529562788046,314.90204860400786,67.49935038374491,0.15752658060017127,-1.9581964111328034
330.0899963378906,336.1600036621094,329.4599914550781,334.2699890136719,332.9771423339844,19530100,331.9815997314453,,325.1445022583008,5.278898732524771,335.70229972335034,314.5867047932513,71.59505138874071,0.16318308387048033,2.2883892822265466
337.239990234375,338.4200134277344,335.42999267578125,337.94000244140625,336.6329650878906,16583300,332.04899963378904,,325.99100189208986,5.901686774494149,337.79437544107816,314.18762834310155,70.3497382879204,0.16361769532921247,5.8910028076172125
335.82000732421875,336.7900085449219,331.4800109863281,331.7699890136719,330.48681640625,17565500,331.9673992919922,,326.3775009155273,6.019140155890862,338.415781227309,314.3392206037456,60.33296346425073,0.17728254392986334,-0.19741027832031932
331.30999755859375,336.8500061035156,331.1700134277344,336.05999755859375,334.76025390625,16544400,331.9875994873047,,327.0875015258789,6.289639321711778,339.66678016930246,314.50822288245536,60.11160717326768,0.1792879844569308,4.072398071289058
339.1499938964844,340.8599853515625,336.57000732421875,338.70001220703125,337.3900146484375,20267000,331.9507995605469,,328.00250244140625,6.589524404472318,341.1815512503509,314.8234536324616,73.17496818725904,0.17848715668581736,6.749212646484352
336.9200134277344,337.3999938964844,329.6499938964844,330.2200012207031,328.94281005859375,37666900,331.79539978027344,,328.6695022583008,6.058158394160906,340.7858190466226,316.553185469979,57.89013673044227,0.19874325684577487,-1.575398559570317
327.79998779296875,330.3999938964844,326.3599853515625,329.05999755859375,327.78729248046875,16834200,331.6135998535156,,329.2985015869141,5.335977025162795,339.9704556372397,318.6265475365885,55.78582092403944,0.19941347820489128,-2.553602294921859
326.1700134277344,329.3900146484375,324.510009765625,328.6499938964844,327.3788757324219,16505900,331.3611999511719,,329.63700103759766,5.047538205385811,339.7320774483693,319.541924626826,50.285566543105155,0.19153776759668406,-2.7112060546875227
329.510009765625,329.5899963378906,320.510009765625,320.7699890136719,319.5293884277344,21436500,331.0321997070312,,329.55250091552733,5.186251191645422,339.9250032988182,319.1799985322365,41.90224518571837,0.21115727811352944,-10.26221069335935
319.260009765625,325.3500061035156,315.0,319.5299987792969,318.294189453125,35529500,330.78619995117185,,329.1790008544922,5.629770815514405,340.438542485521,317.9194592234634,41.72530749230004,0.20459258248427883,-11.256201171874977
321.32000732421875,321.45001220703125,316.1499938964844,317.010009765625,315.783935546875,21447900,330.4770001220703,,329.03100128173827,5.9162250662867395,340.8634514143117,317.1985511491648,38.656287719811225,0.191881399408733,-13.466990356445308
316.5899963378906,317.6700134277344,315.0,317.5400085449219,316.3118896484375,17836000,330.08380004882815,,328.75900115966795,6.320315660248739,341.39963248016545,316.11836983917044,32.96449012806467,0.18857659776552202,-12.543791503906277
315.1300048828125,315.8800048828125,310.0199890136719,312.1400146484375,310.9327697753906,26297600,329.4734002685547,,328.1810012817383,7.265263704122463,342.71152868998325,313.65047387349335,29.949751056490527,0.19668936412221635,-17.333385620117213
312.29998779296875,314.29998779296875,309.69000244140625,312.7900085449219,311.5802307128906,19410100,328.82440063476565,,327.4000015258789,8.03783186293619,343.4756652517513,311.3243378000065,32.67207828310909,0.18776720514814776,-16.034392089843777
310.989990234375,315.4800109863281,309.45001220703125,313.6400146484375,312.4269714355469,19683600,328.18260070800784,,326.6425018310547,8.594542588119525,343.83158700729376,309.4534166548156,27.522386074581462,0.18823670974696957,-14.54258605957034
317.75,319.4700012207031,314.9800109863281,315.75,314.52880859375,24140300,327.3960009765625,,326.04200134277346,8.925548307226919,343.89309795722727,308.19090472831965,24.971809286207005,0.19088558515733398,-11.646000976562505
