Open,High,Low,Close,Adj Close,Volume,MA_50,MA_200,MA,std,Upper_BB,Lower_BB,RSI,Volatility,Price_vs_MA50
143.97000122070312,146.61000061035156,141.32000732421875,145.42999267578125,144.4373321533203,77663600,,,136.79699897766113,6.466093485868848,149.72918594939884,123.86481200592344,78.7572444460778,0.2025248055515913,
152.57000732421875,153.10000610351562,150.77999877929688,151.72999572753906,150.6943359375,69858300,,,138.0654987335205,6.791165153856928,151.64782904123436,124.48316842580665,83.95110394483754,0.23891040016888482,
150.63999938964844,155.22999572753906,150.63999938964844,154.64999389648438,153.5944061279297,83322600,,,139.5469985961914,7.023427252112829,153.59385310041705,125.50014409196574,84.83365766085478,0.22923113962058084,
153.8800048828125,154.5800018310547,151.1699981689453,151.9199981689453,150.88304138183594,64120100,,,140.6619987487793,7.133771758328178,154.92954226543566,126.39445523212294,76.54487838830475,0.22878080876689658,
153.77999877929688,154.3300018310547,150.4199981689453,150.8699951171875,149.8402099609375,56007100,,,141.69799880981446,7.030603447230427,155.75920570427533,127.63679191535361,75.73965328101933,0.23457644607698916,
149.4600067138672,151.33999633789062,149.22000122070312,151.00999450683594,150.20823669433594,57450700,,,142.7119987487793,6.824917838472446,156.3618344257242,129.06216307183442,75.80328849746303,0.23551945186772624,
150.9499969482422,154.25999450683594,150.9199981689453,153.85000610351562,153.0331573486328,62199000,,,143.72999877929686,6.895055946190948,157.52011067167876,129.93988688691496,75.99221871004121,0.23386776868287296,
152.1199951171875,153.77000427246094,150.86000061035156,153.1999969482422,152.3865966796875,61707600,,,144.71949844360353,6.7546884610412565,158.22887536568604,131.21012152152102,71.47424326688848,0.2358225286111974,
153.11000061035156,155.5,152.8800048828125,155.3300018310547,154.5052947998047,65573800,,,145.74799880981445,6.7243677507979465,159.19673431141035,132.29926330821854,72.17602699420367,0.23685740857431123,
153.50999450683594,156.3300018310547,153.35000610351562,153.7100067138672,152.89390563964844,68167900,,,146.6364990234375,6.531435869461119,159.69937076235973,133.57362728451525,69.87589244216402,0.24487563124703018,
152.35000610351562,153.0,150.85000610351562,152.5500030517578,151.7400665283203,59144100,,,147.50349884033204,6.069355578222763,159.64220999677758,135.3647876838865,64.87703115816711,0.24636574539015368,
150.1999969482422,151.3000030517578,148.41000366210938,148.47999572753906,147.69166564941406,58867200,,,148.16399841308595,5.343340314819855,158.85067904272566,137.47731778344624,54.116890046613925,0.2721800420232354,
148.8699951171875,149.9499969482422,147.16000366210938,148.91000366210938,148.11936950683594,51011300,,,148.71599884033202,4.762630626591554,158.24126009351514,139.1907375871489,60.37934154137715,0.26683117396854866,
150.08999633789062,150.33999633789062,147.24000549316406,149.39999389648438,148.6067657470703,48394200,,,149.13049850463867,4.4137989362892736,157.9580963772172,140.30290063206013,59.23381877959592,0.25668475278168257,
147.11000061035156,147.19000244140625,145.72000122070312,146.7100067138672,145.93106079101562,55469600,,,149.3394989013672,4.177441678184842,157.6943822577369,140.9846155449975,52.19030341578401,0.2655964028833143,
147.7100067138672,149.1699981689453,147.4499969482422,147.9199981689453,147.13462829589844,44998500,,,149.6424987792969,3.809995646092364,157.2624900714816,142.02250748711216,42.10526981428925,0.2655131096425684,
147.0500030517578,149.0800018310547,146.8300018310547,147.41000366210938,146.62734985351562,50547000,,,149.81499862670898,3.6121393578428034,157.0392773423946,142.59071991102337,33.33335675074923,0.26192577928309707,
